pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product35.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product35.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product36.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product36.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product37.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product38.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product39.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product39.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product40.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product40.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product41.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product42.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product43.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product43.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product44.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product44.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product45.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product46.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product47.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product47.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product48.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product48.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product49.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product50.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product51.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product51.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product52.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product52.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product53.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product54.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product55.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product55.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product56.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product56.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product57.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product58.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product59.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product59.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product60.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product60.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product61.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product62.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product63.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product63.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product64.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_product64.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_productSimulator.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec3_productSimulator.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product01.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product03.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product04.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product05.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product07.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product08.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product12.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product14.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product15.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product17.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product18.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product19.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product21.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product22.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product23.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product24.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product26.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product27.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product28.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product31.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product32.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product33.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product34.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product35.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product36.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product37.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product38.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product39.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product40.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product41.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product42.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product43.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product44.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product45.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product46.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product47.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product48.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product49.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product50.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product53.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product54.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product57.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product58.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product61.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_product62.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec4_productSimulator.cil_smt-query.1.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product01.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product02.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product03.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product04.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product05.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product06.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product07.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product08.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product09.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product10.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product11.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product12.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product13.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product14.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product15.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product16.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product17.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product18.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product19.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product20.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product21.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product22.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product23.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product24.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product25.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product26.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product27.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product28.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product29.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product30.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product31.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product32.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product33.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product34.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product35.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product36.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product37.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product38.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product39.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product40.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
x,QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/minepump_spec5_product41.cil_smt-query.0.smt2,x,NEW,x,x,x,timeout (wallclock),5000,5000,0,starexec-unknown,starexec-unknown
